Rx_Number,Path_Power,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordiantes
24,-54.1662,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.96519 -5.05232 0.282976', '5.27454 -6.00662 0.365702', '1.96159 -7.40635 1.08176', '0.0265098 -6.58878 1.5']"
24,-54.1716,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.27454 -5.44783 0.365702', '0.0265098 -6.58878 1.5']"
24,-54.2968,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.27454 -6.00635 0.365702', '1.96135 -7.40635 1.08181', '0.0265098 -6.58878 1.5']"
24,-54.316,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.29335 -4.77989 0.398663', '5.65853 -6.06805 0.810592', '2.16234 -7.40635 1.23856', '0.0265098 -6.58878 1.5']"
24,-54.7427,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.3089 -4.89047 0.277723', '2.70882 -4.9652 0.243983', '3.51021 -5.11681 0.0997569', '5.65853 -5.52325 0.486395', '0.0265098 -6.58878 1.5']"
24,-54.7597,Tx-R-D-R-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.30895 -4.92256 0.277719', '2.70882 -5.06781 0.243983', '3.51021 -5.36254 0.0997569', '5.65853 -6.15263 0.486395', '2.24956 -7.40635 1.09991', '0.0265098 -6.58878 1.5']"
24,-55.0634,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.29216 -4.78289 0.398481', '3.07215 -5.08116 0.282976', '5.65853 -6.07021 0.665982', '2.16448 -7.40635 1.1834', '0.0265098 -6.58878 1.5']"
24,-55.4137,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.29766 -5.05548 0.517304', '0.88468 -7.02671 3.02001', '0.612551 -7.40635 2.53801', '0.0265098 -6.58878 1.5']"
24,-55.5468,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30852 -4.89041 0.297617', '5.28096 -5.44608 0.372122', '5.65853 -5.51787 0.442985', '0.0265098 -6.58878 1.5']"
25,-38.2598,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '5.65853 -6.23309 0.728081', '2.95908 -7.40635 1.09278', '-0.055088 -6.09631 1.5']"
25,-39.6165,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.71154 -4.95161 0.282976', '5.65853 -6.23267 0.6971', '2.95857 -7.40635 1.07651', '-0.055088 -6.09631 1.5']"
25,-40.1698,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '0.857289 -5.65165 3.02001', '-0.055088 -6.09631 1.5']"
25,-40.3227,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '5.34403 -5.28924 0.90018', '-0.055088 -6.09631 1.5']"
25,-40.4018,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -5.2872 0.717221', '-0.055088 -6.09631 1.5']"
25,-42.6222,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.71154 -4.88892 0.282976', '5.34606 -5.28911 0.85805', '-0.055088 -6.09631 1.5']"
25,-45.7704,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.29671 -4.93311 0.504818', '0.830806 -5.65815 3.02001', '-0.055088 -6.09631 1.5']"
25,-46.5121,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -5.2869 0.702771', '-0.055088 -6.09631 1.5']"
25,-46.5204,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34309 -5.2897 0.919629', '-0.055088 -6.09631 1.5']"
25,-47.03,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34616 -5.28993 0.923373', '-0.055088 -6.09631 1.5']"
25,-47.1893,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.28096 -6.05529 0.372122', '5.65853 -6.22024 0.442036', '2.94356 -7.40635 0.944756', '-0.055088 -6.09631 1.5']"
25,-47.2861,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.93748 -5.0483 0.282976', '5.28096 -6.05561 0.372122', '5.65853 -6.22054 0.442036', '2.94392 -7.40635 0.944689', '-0.055088 -6.09631 1.5']"
25,-47.9565,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '5.48989 -5.15785 0.592073', '-1.94533 -5.90609 1.31597', '-0.055088 -6.09631 1.5']"
25,-48.1854,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30873 -4.93166 0.289931', '2.71154 -5.09833 0.282976', '5.65853 -6.32947 0.6971', '3.08078 -7.40635 1.05934', '-0.055088 -6.09631 1.5']"
25,-48.5109,Tx-R-D-R-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.30896 -4.93167 0.277718', '2.70882 -5.09693 0.243983', '3.365 -5.37107 0.131867', '5.65853 -6.32929 0.52375', '3.08055 -7.40635 0.964235', '-0.055088 -6.09631 1.5']"
25,-49.0713,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.71154 -4.8782 0.282976', '5.48989 -5.15781 0.562336', '-1.94533 -5.90608 1.30994', '-0.055088 -6.09631 1.5']"
25,-49.6312,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '0.857289 -7.33246 3.02001', '0.808575 -7.40635 2.93885', '-0.055088 -6.09631 1.5']"
25,-49.7106,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '5.48989 -5.29616 0.460009', '1.85431 -5.82963 0.653922', '-1.94533 -6.00772 1.21892', '-0.055088 -6.09631 1.5']"
25,-50.1441,Tx-R-R-D-R-Rx,6,"['2.48996 -4.85594 0.3', '2.78307 -4.8987 0.282976', '5.48989 -5.29357 0.44019', '1.8181 -5.82919 0.653449', '-1.94533 -6.007 1.21697', '-0.055088 -6.09631 1.5']"
25,-50.2643,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.28096 -5.25605 0.372122', '5.48989 -5.28656 0.413078', '-0.055088 -6.09631 1.5']"
25,-50.4042,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.93748 -4.92012 0.282976', '5.28096 -5.25616 0.372122', '5.48989 -5.28666 0.413078', '-0.055088 -6.09631 1.5']"
25,-50.4647,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30443 -4.96351 0.404719', '5.65853 -6.35169 0.809858', '3.11024 -7.40635 1.11766', '-0.055088 -6.09631 1.5']"
25,-51.4064,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30842 -4.93176 0.305981', '5.65853 -6.33063 0.747312', '3.0823 -7.40635 1.08669', '-0.055088 -6.09631 1.5']"
25,-51.9486,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34616 -5.29095 0.961968', '-0.055088 -6.09631 1.5']"
25,-52.2778,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.29861 -4.96029 0.381579', '2.97865 -5.2418 0.282976', '5.65853 -6.35117 0.671549', '3.10955 -7.40635 1.04114', '-0.055088 -6.09631 1.5']"
25,-52.3209,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30371 -5.83302 0.412458', '5.65853 -6.89971 0.814789', '4.06509 -7.40635 1.00588', '-0.055088 -6.09631 1.5']"
25,-52.4857,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30912 -4.93496 0.269914', '3.39477 -5.40289 0.131867', '5.65853 -6.34317 0.520106', '3.09889 -7.40635 0.959089', '-0.055088 -6.09631 1.5']"
25,-52.5663,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30866 -4.88231 0.289835', '2.70882 -4.93921 0.282713', '5.34605 -5.32299 0.858268', '-0.055088 -6.09631 1.5']"
25,-52.6066,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.29177 -5.81599 0.418464', '5.65853 -5.91993 0.819468', '-0.055088 -6.09631 1.5']"
25,-52.8756,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -5.48431 0.72175', '-0.055088 -6.09631 1.5']"
25,-53.3923,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.30261 -4.90335 0.40826', '5.39468 -5.33519 0.80346', '-0.055088 -6.09631 1.5']"
25,-54.0415,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.96519 -5.07886 0.282976', '5.27454 -6.1621 0.365702', '2.67836 -7.40635 0.918245', '-0.055088 -6.09631 1.5']"
25,-54.1447,Tx-R-D-Rx,4,"['2.48996 -4.85594 0.3', '2.96519 -4.92757 0.282976', '5.27454 -5.27561 0.365702', '-0.055088 -6.09631 1.5']"
25,-54.1664,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.27454 -6.16178 0.365702', '2.67802 -7.40635 0.918316', '-0.055088 -6.09631 1.5']"
25,-54.2898,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.27454 -5.27551 0.365702', '-0.055088 -6.09631 1.5']"
25,-54.2952,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.30835 -4.88208 0.305994', '5.39468 -5.3211 0.737701', '-0.055088 -6.09631 1.5']"
25,-54.3309,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.49355 -5.34224 0.671789', '5.65853 -5.43694 0.695032', '2.22733 -7.40635 1.17844', '-0.055088 -6.09631 1.5']"
25,-54.3836,Tx-R-R-D-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -6.57324 0.450044', '4.12137 -7.40635 0.522834', '1.52895 -6.00131 0.645592', '-0.055088 -6.09631 1.5']"
25,-54.4918,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.28973 -4.78905 0.398106', '5.65853 -6.24576 0.806815', '2.97453 -7.40635 1.13244', '-0.055088 -6.09631 1.5']"
25,-54.6993,Tx-R-R-R-D-Rx,6,"['2.48996 -4.85594 0.3', '2.81726 -5.03331 0.282976', '5.65853 -6.57303 0.430759', '4.12078 -7.40635 0.510742', '1.52803 -6.00131 0.645596', '-0.055088 -6.09631 1.5']"
25,-54.9878,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.34616 -5.15505 0.923373', '-1.94533 -5.90253 1.38129', '-0.055088 -6.09631 1.5']"
25,-55.2242,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.28858 -4.79195 0.397929', '3.07251 -5.13064 0.282976', '5.65853 -6.2479 0.66218', '2.97715 -7.40635 1.05537', '-0.055088 -6.09631 1.5']"
25,-55.4702,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.29761 -5.08295 0.517643', '0.83397 -7.34336 3.02001', '0.793183 -7.40635 2.95028', '-0.055088 -6.09631 1.5']"
25,-55.6915,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30916 -4.93415 0.267367', '3.26945 -5.34367 0.131867', '5.65853 -6.33812 0.535262', '3.09218 -7.40635 0.968588', '-0.055088 -6.09631 1.5']"
25,-55.7399,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30858 -4.93146 0.297619', '5.28096 -6.15896 0.372122', '5.65853 -6.31749 0.442036', '3.06512 -7.40635 0.922247', '-0.055088 -6.09631 1.5']"
25,-56.1322,Tx-R-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30922 -4.88184 0.260474', '3.20762 -5.00688 0.0997569', '5.48989 -5.32455 0.508041', '-0.055088 -6.09631 1.5']"
25,-56.2013,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.34309 -5.15482 0.919629', '-1.94533 -5.90242 1.38048', '-0.055088 -6.09631 1.5']"
25,-56.3891,Tx-R-R-D-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.30925 -4.93296 0.262629', '3.28431 -5.34217 0.0997569', '3.42902 -5.40289 0.123928', '5.65853 -6.33294 0.510171', '3.08535 -7.40635 0.955951', '-0.055088 -6.09631 1.5']"
25,-56.408,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30043 -4.76093 0.398602', '3.05826 -4.87679 0.282976', '5.48989 -5.24856 0.65398', '-0.055088 -6.09631 1.5']"
25,-56.5903,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.28276 -4.80594 0.492974', '0.822971 -7.24769 3.02001', '0.728116 -7.40635 2.85581', '-0.055088 -6.09631 1.5']"
26,-38.4653,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '5.65853 -6.38135 0.721668', '3.5294 -7.40635 1.00501', '-0.190179 -5.61568 1.5']"
26,-39.763,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.71154 -4.96194 0.282976', '5.65853 -6.3809 0.69074', '3.5288 -7.40635 0.985422', '-0.190179 -5.61568 1.5']"
26,-40.1201,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '0.770627 -5.34332 3.02001', '-0.190179 -5.61568 1.5']"
26,-40.5261,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '5.34428 -5.11707 0.894993', '-0.190179 -5.61568 1.5']"
26,-40.6005,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -5.11589 0.710581', '-0.190179 -5.61568 1.5']"
26,-42.3735,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.71154 -4.8752 0.282976', '5.48989 -5.11843 0.682734', '-0.190179 -5.61568 1.5']"
26,-42.8357,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.71154 -4.87583 0.282976', '5.34632 -5.11699 0.852786', '-0.190179 -5.61568 1.5']"
26,-45.5992,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.29634 -4.90413 0.500497', '0.745461 -5.34793 3.02001', '-0.190179 -5.61568 1.5']"
26,-46.0248,Tx-R-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -5.95392 0.603514', '1.46708 -7.40635 1.00501', '-1.94533 -6.22388 1.33188', '-0.190179 -5.61568 1.5']"
26,-46.5472,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -5.11579 0.702771', '-0.190179 -5.61568 1.5']"
26,-46.8487,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34309 -5.11742 0.919629', '-0.190179 -5.61568 1.5']"
26,-47.0436,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.71154 -4.93258 0.282976', '5.65853 -5.95381 0.574425', '1.4669 -7.40635 0.988964', '-1.94533 -6.2239 1.32642', '-0.190179 -5.61568 1.5']"
26,-47.1483,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.28096 -6.18496 0.372122', '5.65853 -6.36761 0.440519', '3.51134 -7.40635 0.829479', '-0.190179 -5.61568 1.5']"
26,-47.2458,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34616 -5.11756 0.923373', '-0.190179 -5.61568 1.5']"
26,-47.2662,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.93748 -5.0691 0.282976', '5.28096 -6.18531 0.372122', '5.65853 -6.36795 0.440519', '3.51178 -7.40635 0.829399', '-0.190179 -5.61568 1.5']"
26,-48.1995,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30874 -4.93983 0.28993', '2.71154 -5.1246 0.282976', '5.65853 -6.48906 0.69074', '3.67735 -7.40635 0.964869', '-0.190179 -5.61568 1.5']"
26,-49.5884,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.29208 -5.79188 0.329393', '2.29262 -5.81735 0.332458', '5.65853 -7.05188 0.758938', '4.69206 -7.40635 0.881396', '-0.190179 -5.61568 1.5']"
26,-50.0106,Tx-R-R-D-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -6.57447 0.451958', '4.12472 -7.40635 0.525516', '1.52455 -5.99611 0.650212', '-0.190179 -5.61568 1.5']"
26,-50.2981,Tx-R-R-R-D-Rx,6,"['2.48996 -4.85594 0.3', '2.81355 -5.03142 0.282976', '5.65853 -6.57416 0.432649', '4.12388 -7.40635 0.513387', '1.52326 -5.99612 0.650201', '-0.190179 -5.61568 1.5']"
26,-50.3193,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.28096 -5.09732 0.372122', '5.48989 -5.11571 0.412138', '-0.190179 -5.61568 1.5']"
26,-50.4467,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.93748 -4.89466 0.282976', '5.28096 -5.09738 0.372122', '5.48989 -5.11577 0.412138', '-0.190179 -5.61568 1.5']"
26,-50.4841,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30473 -4.9735 0.404131', '5.65853 -6.51274 0.803515', '3.71146 -7.40635 1.03538', '-0.190179 -5.61568 1.5']"
26,-51.313,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '0.915362 -7.40635 2.79104', '0.770629 -7.17192 3.02001', '-0.190179 -5.61568 1.5']"
26,-51.4476,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30844 -4.93994 0.305979', '5.65853 -6.49032 0.740829', '3.67915 -7.40635 0.997757', '-0.190179 -5.61568 1.5']"
26,-51.5483,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30864 -4.87159 0.289932', '2.71154 -4.90509 0.282976', '5.48989 -5.13851 0.682734', '-0.190179 -5.61568 1.5']"
26,-51.8907,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30917 -4.94221 0.267777', '3.28799 -5.40289 0.131867', '5.65853 -6.49717 0.526456', '3.68897 -7.40635 0.8543', '-0.190179 -5.61568 1.5']"
26,-52.1355,Tx-R-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30927 -4.94081 0.262106', '3.26492 -5.38302 0.0997569', '5.65853 -6.49063 0.506396', '3.67959 -7.40635 0.842589', '-0.190179 -5.61568 1.5']"
26,-52.1778,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '5.28096 -5.81833 0.372122', '5.65853 -5.94936 0.41586', '1.45981 -7.40635 0.902238', '-1.94533 -6.22473 1.29669', '-0.190179 -5.61568 1.5']"
26,-52.2393,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34616 -5.11817 0.961968', '-0.190179 -5.61568 1.5']"
26,-52.2542,Tx-R-R-D-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -5.95262 0.603475', '1.45835 -7.40635 1.00576', '-1.94533 -6.2283 1.33175', '-0.190179 -5.61568 1.5']"
26,-52.2883,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.2994 -4.96998 0.383005', '2.99872 -5.29101 0.282976', '5.65853 -6.51206 0.663426', '3.71047 -7.40635 0.942069', '-0.190179 -5.61568 1.5']"
26,-52.291,Tx-R-D-R-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.93748 -5.01031 0.282976', '5.28096 -5.81863 0.372122', '5.65853 -5.94964 0.41586', '1.46026 -7.40635 0.902186', '-1.94533 -6.22468 1.29669', '-0.190179 -5.61568 1.5']"
26,-52.7661,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30864 -4.87206 0.289835', '2.70882 -4.90637 0.282713', '5.34631 -5.13774 0.853003', '-0.190179 -5.61568 1.5']"
26,-53.3019,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30371 -5.83301 0.40952', '5.65853 -7.05924 0.807017', '4.70888 -7.40635 0.919536', '-0.190179 -5.61568 1.5']"
26,-53.8995,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.96519 -5.10265 0.282976', '5.27454 -6.30151 0.365702', '3.18936 -7.40635 0.798518', '-0.190179 -5.61568 1.5']"
26,-54.057,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.27454 -6.30116 0.365702', '3.18895 -7.40635 0.798603', '-0.190179 -5.61568 1.5']"
26,-54.1724,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.29177 -5.81599 0.41695', '5.65853 -5.74281 0.812629', '-0.190179 -5.61568 1.5']"
26,-54.2257,Tx-R-D-Rx,4,"['2.48996 -4.85594 0.3', '2.96519 -4.89912 0.282976', '5.27454 -5.10893 0.365702', '-0.190179 -5.61568 1.5']"
26,-54.2739,Tx-R-D-R-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.30897 -4.93976 0.277717', '2.70882 -5.12278 0.243983', '3.53044 -5.50324 0.0997569', '5.65853 -6.48869 0.473322', '3.67681 -7.40635 0.821192', '-0.190179 -5.61568 1.5']"
26,-54.3514,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.27454 -5.10887 0.365702', '-0.190179 -5.61568 1.5']"
26,-54.5091,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '5.48989 -5.29675 0.457696', '1.9142 -5.82214 0.645657', '-1.94533 -5.68022 1.23293', '-0.190179 -5.61568 1.5']"
26,-54.5212,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.30833 -4.87192 0.305996', '5.39468 -5.13665 0.730978', '-0.190179 -5.61568 1.5']"
26,-54.6686,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.28656 -4.79707 0.397618', '5.65853 -6.40612 0.800757', '3.56241 -7.40635 1.05136', '-0.190179 -5.61568 1.5']"
26,-54.8697,Tx-R-R-D-R-Rx,6,"['2.48996 -4.85594 0.3', '2.78635 -4.89926 0.282976', '5.48989 -5.2944 0.438258', '1.87918 -5.82212 0.645644', '-1.94533 -5.68062 1.23125', '-0.190179 -5.61568 1.5']"
26,-55.0068,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30922 -4.94135 0.264987', '3.17296 -5.34367 0.131867', '5.65853 -6.49287 0.539893', '3.6828 -7.40635 0.864224', '-0.190179 -5.61568 1.5']"
26,-55.3693,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.28545 -4.79987 0.397447', '3.07826 -5.1779 0.282976', '5.65853 -6.40823 0.655531', '3.56525 -7.40635 0.957772', '-0.190179 -5.61568 1.5']"
26,-55.5283,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.29757 -5.10783 0.51795', '0.899213 -7.40635 2.77875', '0.749986 -7.16106 3.02001', '-0.190179 -5.61568 1.5']"
26,-55.5291,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.49355 -5.34224 0.658467', '5.65853 -5.44799 0.681554', '2.60338 -7.40635 1.10908', '-0.190179 -5.61568 1.5']"
26,-55.5812,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30859 -4.93962 0.297619', '5.28096 -6.30062 0.372122', '5.65853 -6.47626 0.440519', '3.65915 -7.40635 0.802703', '-0.190179 -5.61568 1.5']"
26,-55.6474,Tx-R-D-R-R-R-Rx,7,"['2.48996 -4.85594 0.3', '2.30871 -4.91738 0.289931', '2.71154 -5.05242 0.282976', '5.65853 -6.04495 0.574425', '1.61631 -7.40635 0.974188', '-1.94533 -6.20681 1.32642', '-0.190179 -5.61568 1.5']"
27,-38.7201,Tx-R-R-Rx,4,"['2.48996 -4.85594 0.3', '5.65853 -6.50434 0.712331', '3.92466 -7.40635 0.937962', '-0.394363 -5.15945 1.5']"
27,-39.9559,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.71154 -4.97053 0.282976', '5.65853 -6.50388 0.681489', '3.92403 -7.40635 0.91604', '-0.394363 -5.15945 1.5']"
27,-40.2501,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '0.639641 -5.05065 3.02001', '-0.394363 -5.15945 1.5']"
27,-40.7598,Tx-R-Rx,3,"['2.48996 -4.85594 0.3', '5.34464 -4.95778 0.887464', '-0.394363 -5.15945 1.5']"
27,-42.5696,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.71154 -4.86346 0.282976', '5.48989 -4.9584 0.673311', '-0.394363 -5.15945 1.5']"
27,-45.7928,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '2.29353 -4.87895 0.499492', '0.616799 -5.05393 3.02001', '-0.394363 -5.15945 1.5']"
27,-46.2597,Tx-R-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -6.08942 0.608543', '2.27558 -7.40635 0.937962', '-1.94533 -5.76322 1.34897', '-0.394363 -5.15945 1.5']"
27,-46.8744,Tx-R-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30925 -4.94768 0.263991', '3.13727 -5.36209 0.131867', '5.65853 -6.62392 0.534172', '4.09515 -7.40635 0.783633', '-0.394363 -5.15945 1.5']"
27,-47.0998,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '5.28096 -6.29295 0.372122', '5.65853 -6.49026 0.438347', '3.90544 -7.40635 0.745833', '-0.394363 -5.15945 1.5']"
27,-47.1672,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.39468 -4.95736 0.702771', '-0.394363 -5.15945 1.5']"
27,-47.2255,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.93748 -5.08642 0.282976', '5.28096 -6.29335 0.372122', '5.65853 -6.49063 0.438347', '3.90594 -7.40635 0.745746', '-0.394363 -5.15945 1.5']"
27,-47.2644,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34309 -4.95796 0.919629', '-0.394363 -5.15945 1.5']"
27,-47.2749,Tx-D-R-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.71154 -4.94203 0.282976', '5.65853 -6.08929 0.579342', '2.27536 -7.40635 0.919574', '-1.94533 -5.76324 1.34403', '-0.394363 -5.15945 1.5']"
27,-47.5139,Tx-D-Rx,3,"['2.48996 -4.85594 0.3', '5.34616 -4.95801 0.923373', '-0.394363 -5.15945 1.5']"
27,-48.2741,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '2.30875 -4.94667 0.28993', '2.71154 -5.14658 0.282976', '5.65853 -6.62228 0.681489', '4.09273 -7.40635 0.893228', '-0.394363 -5.15945 1.5']"
27,-50.304,Tx-D-R-Rx,4,"['2.48996 -4.85594 0.3', '5.28096 -4.95022 0.372122', '5.48989 -4.9574 0.410797', '-0.394363 -5.15945 1.5']"
27,-50.4086,Tx-R-D-R-Rx,5,"['2.48996 -4.85594 0.3', '2.93748 -4.87106 0.282976', '5.28096 -4.95025 0.372122', '5.48989 -4.95742 0.410797', '-0.394363 -5.15945 1.5']"
27,-50.5538,Tx-R-D-R-R-Rx,6,"['2.48996 -4.85594 0.3', '3.22557 -5.20757 0.0997569', '3.75539 -5.46084 0.243983', '5.65853 -6.46369 0.544432', '3.86963 -7.40635 0.826847', '-0.394363 -5.15945 1.5']"
27,-50.5635,Tx-D-R-R-Rx,5,"['2.48996 -4.85594 0.3', '2.30499 -4.9819 0.403637', '5.65853 -6.64731 0.79451', '4.13009 -7.40635 0.972657', '-0.394363 -5.15945 1.5']"
27,-50.9186,Tx-R-R-D-Rx,5,"['2.48996 -4.85594 0.3', '5.65853 -6.62619 0.458191', '4.26212 -7.40635 0.527907', '1.72652 -5.98974 0.654494', '-0.394363 -5.15945 1.5']"
27,-51.0628,Tx-R-R-R-D-Rx,6,"['2.48996 -4.85594 0.3', '2.80113 -5.02976 0.282976', '5.65853 -6.62585 0.439302', '4.26123 -7.40635 0.515747', '1.72514 -5.98974 0.654491', '-0.394363 -5.15945 1.5']"
